"","X","Codigo","Size","Year","Forest","Plantation","Farming","ID","Territory","Povo","State","Municipality","Size_old","Legal_status","Identificada","Delimitada","Declarada","Year_dec","Homologada","Year_hom","Binary_hom","TI_RI_DI","Date_added_later","Tenure","Forest_perc","Farming_perc","Plantation_perc","Forest_change","Forest_change_perc"
"5148",5300,72001,1963.224832,1999,1809.419836,0,150.5467634,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.16569626,7.668340423,0,5.139775683,0.261802703349262
"5149",5301,72001,1963.224832,2000,1810.427092,0,149.1956588,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.21700244,7.599519747,0,1.007255767,0.0513061851389622
"5150",5302,72001,1963.224832,2001,1799.565111,0,159.477771,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,91.66373007,8.123255593,0,-10.86198059,-0.553272371709691
"5151",5303,72001,1963.224832,2002,1804.132201,0,154.7274445,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,91.89636209,7.881290109,0,4.567089539,0.232632017716858
"5152",5304,72001,1963.224832,2003,1825.722252,0,134.3942198,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.99608591,6.845584755,0,21.59005108,1.09972381808178
"5153",5305,72001,1963.224832,2004,1825.176336,0,135.0072349,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.9682788,6.876809659,0,-0.545916036,-0.0278071073216743
"5154",5306,72001,1963.224832,2005,1823.384905,0,136.5374169,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.87702942,6.954751927,0,-1.79143048,-0.0912493796329487
"5155",5307,72001,1963.224832,2006,1826.690968,0.632377317,132.8416568,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.04542904,6.766502473,0.032211151,3.306063219,0.168399623166543
"5156",5308,72001,1963.224832,2007,1827.750371,0,132.7112466,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.09939141,6.759859819,0,1.059402505,0.0539623627274902
"5157",5309,72001,1963.224832,2008,1820.157659,0.632377317,139.8954772,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.71264445,7.125800106,0.032211151,-7.592712243,-0.386746954258166
"5158",5310,72001,1963.224832,2009,1802.667139,0,158.0183739,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,91.82173684,8.048918868,0,-17.49051945,-0.890907611034129
"5159",5311,72001,1963.224832,2010,1822.915122,0,137.8272437,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.85310028,7.020451321,0,20.24798314,1.03136343886669
"5160",5312,72001,1963.224832,2011,1836.433778,0,124.4133479,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.54169466,6.337193065,0,13.51865588,0.688594381022988
"5161",5313,72001,1963.224832,2012,1833.671735,0,127.3382799,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.40100559,6.486179159,0,-2.762042737,-0.140689068922698
"5162",5314,72001,1963.224832,2013,1834.523481,0,126.323645,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.44439064,6.434497107,0,0.851745964,0.0433850443472793
"5163",5315,72001,1963.224832,2014,1830.44629,0,130.4008367,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,93.23671235,6.642175391,0,-4.077191642,-0.207678283991876
"5164",5316,72001,1963.224832,2015,1816.023005,0,144.8241213,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,92.50203926,7.376848483,0,-14.42328457,-0.734673091685914
"5165",5317,72001,1963.224832,2016,1771.794344,0,189.0527826,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,90.24918158,9.62970616,0,-44.22866136,-2.25285767779042
"5166",5318,72001,1963.224832,2017,1742.852956,0,218.1078734,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,88.77500565,11.10967373,0,-28.9413881,-1.47417593890744
"5167",5319,72001,1963.224832,2018,1762.74075,0,198.2692657,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,89.78802227,10.09916248,0,19.8877939,1.01301662325347
"5168",5320,72001,1963.224832,2019,1747.326726,0,213.7366276,289,"Ka'aguy Hovy (Vale do Ribeira II)
","Guarani","SP","Iguape, Pariquera-Açu",1950,"Delimitada","20/10/2010","25/04/2017","",NA,"",NA,"N","TI","N",0,89.0028843,10.88701732,0,-15.41402364,-0.785137972419452
"5169",5322,73702,41580.64247,1986,3975.171134,0,36923.14157,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.560148419,88.79887222,0,-50.43098139,-0.121284757507981
"5170",5323,73702,41580.64247,1987,4086.167997,0,36850.46446,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.827092018,88.62408628,0,110.9968635,0.266943599007839
"5171",5324,73702,41580.64247,1988,3964.146983,0,37043.59531,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.533635719,89.08855925,0,-122.0210146,-0.29345629925761
"5172",5325,73702,41580.64247,1989,3895.127796,0,37152.02018,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.367646973,89.34931731,0,-69.01918723,-0.165988746517798
"5173",5326,73702,41580.64247,1990,3837.060683,0,37282.83859,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.227997586,89.66393105,0,-58.06711232,-0.13964938699996
"5174",5327,73702,41580.64247,1991,3839.708225,0,37254.86882,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.234364831,89.59666472,0,2.647541487,0.00636724526060455
"5175",5328,73702,41580.64247,1992,3835.988326,0,37242.00991,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.225418603,89.56573947,0,-3.719898964,-0.00894622772287337
"5176",5329,73702,41580.64247,1993,3764.581812,0,37231.87359,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.05368842,89.54136198,0,-71.40651364,-0.171730183562024
"5177",5330,73702,41580.64247,1994,3534.561468,0,37391.12288,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.500497487,89.92435099,0,-230.0203437,-0.553190932213126
"5178",5331,73702,41580.64247,1995,3474.853203,0,37376.66959,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.356901185,89.88959133,0,-59.70826507,-0.143596302325244
"5179",5332,73702,41580.64247,1996,3419.930765,0,37459.74459,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.224814629,90.08938381,0,-54.92243865,-0.132086556117131
"5180",5333,73702,41580.64247,1997,3470.986687,0,37503.40315,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.347602348,90.19438114,0,51.05592241,0.122787718941179
"5181",5334,73702,41580.64247,1998,3372.234607,0,37573.55972,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.110107027,90.36310524,0,-98.75208041,-0.237495321245333
"5182",5335,73702,41580.64247,1999,3484.397365,0,37478.30538,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.379854563,90.13402187,0,112.1627586,0.269747536202511
"5183",5336,73702,41580.64247,2000,3466.443584,0,37512.51839,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.336676342,90.21630299,0,-17.95378157,-0.0431782206899604
"5184",5337,73702,41580.64247,2001,3458.908277,0,37514.41479,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.318554191,90.22086375,0,-7.535306784,-0.0181221509250047
"5185",5338,73702,41580.64247,2002,3449.497263,0,37594.5886,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.295921029,90.41367897,0,-9.41101426,-0.0226331622143404
"5186",5339,73702,41580.64247,2003,3454.339008,0,37633.03623,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.307565258,90.5061442,0,4.841745216,0.0116442289690287
"5187",5340,73702,41580.64247,2004,3429.835375,0,37667.62607,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.248634874,90.58933156,0,-24.50363244,-0.0589303843914368
"5188",5341,73702,41580.64247,2005,3422.008633,0,37653.61731,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.229811829,90.55564097,0,-7.826742841,-0.0188230445131936
"5189",5342,73702,41580.64247,2006,3455.694645,0,37587.78619,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.310825519,90.39731941,0,33.68601279,0.0810136899984268
"5190",5343,73702,41580.64247,2007,3484.961396,0,37567.20876,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.381211037,90.34783141,0,29.26675061,0.0703855180475281
"5191",5344,73702,41580.64247,2008,3498.999629,0,37532.90089,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.414972499,90.26532217,0,14.03823263,0.033761461574646
"5192",5345,73702,41580.64247,2009,3519.304611,0,37502.30314,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.463805276,90.19173565,0,20.30498273,0.0488327777634745
"5193",5346,73702,41580.64247,2010,3538.337298,0,37461.17325,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.509578227,90.0928197,0,19.03268694,0.0457729506073214
"5194",5347,73702,41580.64247,2011,3559.446793,0,37352.08699,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.560345828,89.83047104,0,21.10949451,0.0507676006334685
"5195",5348,73702,41580.64247,2012,3515.45343,0.657258264,37327.5078,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.454543319,89.77135894,0.001580683,-43.99336275,-0.10580250841901
"5196",5349,73702,41580.64247,2013,3613.179721,11.74834801,37236.05514,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,8.689571653,89.55141846,0.028254369,97.726291,0.235028333365721
"5197",5350,73702,41580.64247,2014,3859.265987,27.03156015,36951.21725,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.281400569,88.86639325,0.065009963,246.0862659,0.591828916731021
"5198",5351,73702,41580.64247,2015,4101.170759,41.00100358,36683.7576,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,9.863173138,88.22316208,0.098605989,241.9047718,0.581772568748864
"5199",5352,73702,41580.64247,2016,4278.631493,35.74258256,36452.15502,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,10.28996004,87.66616592,0.085959669,177.4607338,0.426786897119341
"5200",5353,73702,41580.64247,2017,4356.980016,74.93371636,36306.50552,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,10.47838551,87.31588393,0.180212984,78.3485236,0.188425476245413
"5201",5354,73702,41580.64247,2018,4351.10727,74.93371636,36316.13298,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,10.46426176,87.33903765,0.180212984,-5.872746192,-0.0141237504837428
"5202",5355,73702,41580.64247,2019,4295.469605,84.87619047,36462.0964,238,"Iguatemipegua I","Guarani Kaiowá","MS","Iguatemi",41571,"Delimitada","14/07/2008","8/1/13","",NA,"",NA,"N","TI","N",0,10.33045511,87.69007459,0.204124288,-55.63766472,-0.13380664995771
"5203",5357,73722,19960.87746,1986,1550.830977,0,18205.51871,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.769352726,91.20600412,0,-1.100439321,-0.00551298069538873
"5204",5358,73722,19960.87746,1987,1442.321824,0,18317.75238,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.225743593,91.76827232,0,-108.5091529,-0.543609133002513
"5205",5359,73722,19960.87746,1988,1577.492988,0,18135.8144,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.902924067,90.85679944,0,135.1711647,0.677180474510062
"5206",5360,73722,19960.87746,1989,1410.87974,0,18302.91994,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.068225045,91.69396476,0,-166.6132489,-0.834699021793404
"5207",5361,73722,19960.87746,1990,1351.53909,0,18369.54442,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,6.77094027,92.02774008,0,-59.34064963,-0.29728477492492
"5208",5362,73722,19960.87746,1991,1315.335114,0,18418.6137,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,6.589565598,92.27356735,0,-36.20397599,-0.181374671842708
"5209",5363,73722,19960.87746,1992,1391.132096,0,18322.30539,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,6.969293302,91.79108201,0,75.79698162,0.379727703713883
"5210",5364,73722,19960.87746,1993,1435.126743,0,18268.51646,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.189697676,91.52161019,0,43.99464709,0.220404374397677
"5211",5365,73722,19960.87746,1994,1448.780789,0,18271.94906,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.258101716,91.53880687,0,13.65404658,0.0684040398893366
"5212",5366,73722,19960.87746,1995,1451.254843,0,18197.41599,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.270496233,91.16541107,0,2.474054215,0.0123945163230314
"5213",5367,73722,19960.87746,1996,1465.221002,0,18248.48436,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.34046389,91.42125339,0,13.96615838,0.0699676575240095
"5214",5368,73722,19960.87746,1997,1475.043222,0,18249.90308,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.389671246,91.4283609,0,9.822219931,0.0492073554916759
"5215",5369,73722,19960.87746,1998,1522.454742,0,18191.7258,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.627193472,91.13690437,0,47.4115206,0.237522226640632
"5216",5370,73722,19960.87746,1999,1522.718002,0,18184.63397,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.628512349,91.10137571,0,0.263259385,0.00131887681554857
"5217",5371,73722,19960.87746,2000,1514.344965,0,18186.74762,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.586565111,91.11196471,0,-8.373036861,-0.0419472384306697
"5218",5372,73722,19960.87746,2001,1475.250088,0,18202.22675,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.390707607,91.18951204,0,-39.09487634,-0.195857503851436
"5219",5373,73722,19960.87746,2002,1466.073145,0,18227.48169,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.344732956,91.31603424,0,-9.17694369,-0.0459746507055607
"5220",5374,73722,19960.87746,2003,1485.159356,0,18196.09178,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.440351052,91.15877705,0,19.08621096,0.0956180959391552
"5221",5375,73722,19960.87746,2004,1504.86808,0.656095905,18080.12144,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.539087816,90.57778887,0.003286909,19.70872449,0.0987367641001489
"5222",5376,73722,19960.87746,2005,1517.091336,1.230177905,18008.17015,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.600323882,90.21732731,0.006162945,12.2232561,0.0612360660221197
"5223",5377,73722,19960.87746,2006,1519.765709,2.132316742,18000.12308,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.613721953,90.17701309,0.01068248,2.674372526,0.0133980709583495
"5224",5378,73722,19960.87746,2007,1557.91795,4.428667102,17896.33704,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.804857046,89.65706582,0.022186736,38.15224161,0.191135092565214
"5225",5379,73722,19960.87746,2008,1557.704866,4.756718622,17903.11045,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.803789538,89.69099926,0.023830208,-0.213084013,-0.0010675082467041
"5226",5380,73722,19960.87746,2009,1563.910025,5.330804266,17886.2399,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.834876138,89.60648117,0.026706262,6.205158194,0.0310866003082011
"5227",5381,73722,19960.87746,2010,1569.824772,11.56368286,17884.99496,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.86450784,89.60024429,0.057931736,5.914747781,0.0296317022778817
"5228",5382,73722,19960.87746,2011,1575.762759,21.97915889,17832.70374,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.894255966,89.33827573,0.110111186,5.93798695,0.0297481258621984
"5229",5383,73722,19960.87746,2012,1566.169988,29.44337043,17874.17545,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.846198102,89.54604069,0.147505391,-9.592771347,-0.0480578640203726
"5230",5384,73722,19960.87746,2013,1588.334938,32.3967256,17906.18721,734,"Ypoi / Triunfo","Ñandeva","MS","Paranhos",19756,"Delimitada","14/07/2008","19/04/2016","",NA,"",NA,"N","TI","N",0,7.957240064,89.70641321,0.16230111,22.16494991,0.111041961729472
